week,district_id,school_id,grade,subject,student_count,proficiency_rate,growth_rate,chronic_absence_rate,assignment_completion_rate
2026-W15,DST002,SCH012,7,Science,91,0.644,0.577,0.247,0.631
2026-W15,DST002,SCH012,8,ELA,128,0.706,0.524,0.209,0.746
2026-W15,DST002,SCH012,8,Math,97,0.569,0.678,0.294,0.436
2026-W15,DST002,SCH012,8,Science,104,0.579,0.559,0.205,0.777
2026-W16,DST002,SCH012,6,ELA,96,0.617,0.473,0.172,0.768
2026-W16,DST002,SCH012,6,Math,130,0.611,0.649,0.21,0.55
2026-W16,DST002,SCH012,6,Science,102,0.657,0.731,0.266,0.637
2026-W16,DST002,SCH012,7,ELA,97,0.626,0.613,0.196,0.662
2026-W16,DST002,SCH012,7,Math,104,0.642,0.526,0.254,0.663
2026-W16,DST002,SCH012,7,Science,98,0.694,0.501,0.294,0.565
2026-W16,DST002,SCH012,8,ELA,106,0.638,0.572,0.286,0.617
2026-W16,DST002,SCH012,8,Math,104,0.593,0.707,0.237,0.607
2026-W16,DST002,SCH012,8,Science,89,0.659,0.84,0.279,0.744
2026-W04,DST002,SCH013,6,ELA,108,0.559,0.493,0.225,0.788
2026-W04,DST002,SCH013,6,Math,103,0.512,0.455,0.245,0.399
2026-W04,DST002,SCH013,6,Science,104,0.622,0.626,0.236,0.646
2026-W04,DST002,SCH013,7,ELA,97,0.663,0.378,0.29,0.608
2026-W04,DST002,SCH013,7,Math,54,0.521,0.649,0.192,0.629
2026-W04,DST002,SCH013,7,Science,89,0.604,0.352,0.302,0.556
2026-W04,DST002,SCH013,8,ELA,79,0.653,0.481,0.185,0.693
2026-W04,DST002,SCH013,8,Math,131,0.516,0.488,0.33,0.598
2026-W04,DST002,SCH013,8,Science,83,0.561,0.389,0.238,0.647
2026-W05,DST002,SCH013,6,ELA,70,0.524,0.489,0.209,0.738
2026-W05,DST002,SCH013,6,Math,80,0.539,0.688,0.252,0.629
2026-W05,DST002,SCH013,6,Science,73,0.61,0.659,0.267,0.695
2026-W05,DST002,SCH013,7,ELA,97,0.665,0.52,0.258,0.617
2026-W05,DST002,SCH013,7,Math,89,0.557,0.567,0.218,0.502
2026-W05,DST002,SCH013,7,Science,92,0.47,0.774,0.294,0.54
2026-W05,DST002,SCH013,8,ELA,94,0.593,0.693,0.331,0.559
2026-W05,DST002,SCH013,8,Math,82,0.565,0.493,0.13,0.616
2026-W05,DST002,SCH013,8,Science,79,0.59,0.618,0.22,0.658
2026-W06,DST002,SCH013,6,ELA,82,0.594,0.552,0.246,0.603
2026-W06,DST002,SCH013,6,Math,85,0.604,0.552,0.192,0.705
2026-W06,DST002,SCH013,6,Science,91,0.582,0.618,0.252,0.657
2026-W06,DST002,SCH013,7,ELA,92,0.621,0.667,0.235,0.609
2026-W06,DST002,SCH013,7,Math,116,0.538,0.36,0.286,0.549
2026-W06,DST002,SCH013,7,Science,87,0.589,0.51,0.236,0.586
2026-W06,DST002,SCH013,8,ELA,90,0.565,0.513,0.256,0.556
2026-W06,DST002,SCH013,8,Math,80,0.666,0.534,0.212,0.688
2026-W06,DST002,SCH013,8,Science,75,0.598,0.51,0.26,0.588
2026-W07,DST002,SCH013,6,ELA,57,0.739,0.683,0.285,0.671
2026-W07,DST002,SCH013,6,Math,90,0.58,0.549,0.326,0.755
2026-W07,DST002,SCH013,6,Science,105,0.634,0.526,0.33,0.628
2026-W07,DST002,SCH013,7,ELA,99,0.613,0.658,0.304,0.698
2026-W07,DST002,SCH013,7,Math,95,0.586,0.496,0.338,0.538
2026-W07,DST002,SCH013,7,Science,63,0.561,0.642,0.29,0.626
2026-W07,DST002,SCH013,8,ELA,99,0.62,0.544,0.297,0.561
2026-W07,DST002,SCH013,8,Math,107,0.682,0.713,0.266,0.579
2026-W07,DST002,SCH013,8,Science,93,0.617,0.382,0.163,0.806
2026-W08,DST002,SCH013,6,ELA,108,0.575,0.589,0.214,0.789
2026-W08,DST002,SCH013,6,Math,83,0.639,0.585,0.218,0.655
2026-W08,DST002,SCH013,6,Science,86,0.588,0.424,0.199,0.638
2026-W08,DST002,SCH013,7,ELA,101,0.716,0.808,0.225,0.724
2026-W08,DST002,SCH013,7,Math,96,0.594,0.564,0.153,0.578
2026-W08,DST002,SCH013,7,Science,78,0.588,0.569,0.256,0.756
2026-W08,DST002,SCH013,8,ELA,65,0.603,0.611,0.21,0.654
2026-W08,DST002,SCH013,8,Math,99,0.586,0.49,0.239,0.617
2026-W08,DST002,SCH013,8,Science,95,0.54,0.563,0.308,0.617
2026-W09,DST002,SCH013,6,ELA,87,0.577,0.606,0.203,0.689
2026-W09,DST002,SCH013,6,Math,58,0.686,0.607,0.328,0.697
2026-W09,DST002,SCH013,6,Science,82,0.672,0.597,0.242,0.722
2026-W09,DST002,SCH013,7,ELA,105,0.668,0.483,0.145,0.687
2026-W09,DST002,SCH013,7,Math,89,0.624,0.672,0.288,0.556
2026-W09,DST002,SCH013,7,Science,94,0.617,0.616,0.313,0.587
2026-W09,DST002,SCH013,8,ELA,57,0.608,0.588,0.232,0.758
2026-W09,DST002,SCH013,8,Math,91,0.564,0.615,0.308,0.574
2026-W09,DST002,SCH013,8,Science,65,0.728,0.732,0.212,0.611
2026-W10,DST002,SCH013,6,ELA,81,0.625,0.578,0.259,0.742
2026-W10,DST002,SCH013,6,Math,83,0.545,0.706,0.255,0.538
2026-W10,DST002,SCH013,6,Science,124,0.598,0.559,0.307,0.548
2026-W10,DST002,SCH013,7,ELA,84,0.562,0.665,0.346,0.528
2026-W10,DST002,SCH013,7,Math,66,0.658,0.49,0.339,0.442
2026-W10,DST002,SCH013,7,Science,103,0.637,0.456,0.245,0.569
2026-W10,DST002,SCH013,8,ELA,36,0.592,0.748,0.174,0.796
2026-W10,DST002,SCH013,8,Math,108,0.585,0.515,0.259,0.698
2026-W10,DST002,SCH013,8,Science,90,0.57,0.613,0.3,0.693
2026-W11,DST002,SCH013,6,ELA,95,0.643,0.697,0.205,0.686
2026-W11,DST002,SCH013,6,Math,83,0.685,0.526,0.279,0.583
2026-W11,DST002,SCH013,6,Science,77,0.601,0.442,0.236,0.619
2026-W11,DST002,SCH013,7,ELA,128,0.567,0.479,0.269,0.689
2026-W11,DST002,SCH013,7,Math,117,0.65,0.541,0.199,0.53
2026-W11,DST002,SCH013,7,Science,84,0.572,0.553,0.244,0.624
2026-W11,DST002,SCH013,8,ELA,95,0.686,0.469,0.242,0.68
2026-W11,DST002,SCH013,8,Math,83,0.626,0.48,0.207,0.688
2026-W11,DST002,SCH013,8,Science,67,0.592,0.63,0.238,0.681
2026-W12,DST002,SCH013,6,ELA,81,0.618,0.62,0.192,0.757
2026-W12,DST002,SCH013,6,Math,70,0.622,0.627,0.232,0.67
2026-W12,DST002,SCH013,6,Science,103,0.645,0.608,0.223,0.583
2026-W12,DST002,SCH013,7,ELA,85,0.637,0.665,0.17,0.689
2026-W12,DST002,SCH013,7,Math,88,0.568,0.595,0.247,0.597
2026-W12,DST002,SCH013,7,Science,89,0.585,0.522,0.241,0.678
2026-W12,DST002,SCH013,8,ELA,91,0.543,0.627,0.237,0.483
2026-W12,DST002,SCH013,8,Math,78,0.609,0.641,0.25,0.633
2026-W12,DST002,SCH013,8,Science,87,0.625,0.698,0.272,0.519
2026-W13,DST002,SCH013,6,ELA,83,0.736,0.62,0.272,0.702
2026-W13,DST002,SCH013,6,Math,72,0.677,0.859,0.239,0.629
2026-W13,DST002,SCH013,6,Science,106,0.631,0.544,0.255,0.646
2026-W13,DST002,SCH013,7,ELA,95,0.604,0.66,0.264,0.619
2026-W13,DST002,SCH013,7,Math,103,0.672,0.572,0.259,0.566
2026-W13,DST002,SCH013,7,Science,91,0.629,0.573,0.263,0.454
2026-W13,DST002,SCH013,8,ELA,104,0.583,0.522,0.299,0.609
2026-W13,DST002,SCH013,8,Math,106,0.678,0.706,0.237,0.406
2026-W13,DST002,SCH013,8,Science,62,0.656,0.512,0.266,0.575
2026-W14,DST002,SCH013,6,ELA,132,0.67,0.507,0.194,0.78
2026-W14,DST002,SCH013,6,Math,82,0.698,0.474,0.275,0.628
2026-W14,DST002,SCH013,6,Science,125,0.69,0.725,0.222,0.561
2026-W14,DST002,SCH013,7,ELA,77,0.698,0.717,0.266,0.625
2026-W14,DST002,SCH013,7,Math,88,0.648,0.724,0.203,0.62
2026-W14,DST002,SCH013,7,Science,86,0.668,0.538,0.278,0.698
2026-W14,DST002,SCH013,8,ELA,100,0.712,0.607,0.292,0.671
2026-W14,DST002,SCH013,8,Math,107,0.644,0.692,0.265,0.589
2026-W14,DST002,SCH013,8,Science,100,0.694,0.591,0.246,0.711
2026-W15,DST002,SCH013,6,ELA,97,0.617,0.633,0.285,0.645
2026-W15,DST002,SCH013,6,Math,72,0.589,0.696,0.297,0.585
2026-W15,DST002,SCH013,6,Science,87,0.691,0.784,0.279,0.72
2026-W15,DST002,SCH013,7,ELA,88,0.655,0.691,0.18,0.778
2026-W15,DST002,SCH013,7,Math,85,0.7,0.646,0.232,0.582
2026-W15,DST002,SCH013,7,Science,89,0.594,0.4,0.216,0.595
2026-W15,DST002,SCH013,8,ELA,81,0.556,0.647,0.18,0.605
2026-W15,DST002,SCH013,8,Math,88,0.671,0.628,0.212,0.713
2026-W15,DST002,SCH013,8,Science,76,0.579,0.628,0.249,0.798
2026-W16,DST002,SCH013,6,ELA,81,0.776,0.592,0.172,0.655
2026-W16,DST002,SCH013,6,Math,98,0.657,0.633,0.289,0.669
2026-W16,DST002,SCH013,6,Science,90,0.647,0.674,0.268,0.682
2026-W16,DST002,SCH013,7,ELA,79,0.628,0.566,0.27,0.548
2026-W16,DST002,SCH013,7,Math,102,0.578,0.642,0.285,0.646
2026-W16,DST002,SCH013,7,Science,72,0.675,0.726,0.268,0.609
2026-W16,DST002,SCH013,8,ELA,66,0.764,0.703,0.242,0.661
2026-W16,DST002,SCH013,8,Math,84,0.608,0.617,0.279,0.54
2026-W16,DST002,SCH013,8,Science,91,0.643,0.716,0.302,0.632
2026-W04,DST002,SCH014,9,ELA,310,0.642,0.489,0.318,0.661
2026-W04,DST002,SCH014,9,Math,281,0.473,0.431,0.216,0.59
2026-W04,DST002,SCH014,9,Science,291,0.661,0.603,0.273,0.647
2026-W04,DST002,SCH014,10,ELA,275,0.539,0.498,0.26,0.809
2026-W04,DST002,SCH014,10,Math,309,0.613,0.442,0.246,0.62
2026-W04,DST002,SCH014,10,Science,281,0.587,0.429,0.278,0.701
2026-W05,DST002,SCH014,9,ELA,317,0.544,0.578,0.219,0.693
2026-W05,DST002,SCH014,9,Math,291,0.607,0.536,0.315,0.606
2026-W05,DST002,SCH014,9,Science,291,0.575,0.637,0.252,0.602
2026-W05,DST002,SCH014,10,ELA,312,0.547,0.628,0.235,0.67
2026-W05,DST002,SCH014,10,Math,290,0.513,0.588,0.232,0.629
2026-W05,DST002,SCH014,10,Science,321,0.542,0.5,0.289,0.608
2026-W06,DST002,SCH014,9,ELA,297,0.584,0.522,0.309,0.578
2026-W06,DST002,SCH014,9,Math,297,0.586,0.554,0.302,0.513
2026-W06,DST002,SCH014,9,Science,259,0.601,0.657,0.273,0.403
2026-W06,DST002,SCH014,10,ELA,278,0.486,0.577,0.316,0.614
2026-W06,DST002,SCH014,10,Math,279,0.571,0.7,0.24,0.569
2026-W06,DST002,SCH014,10,Science,291,0.511,0.536,0.311,0.528
2026-W07,DST002,SCH014,9,ELA,280,0.622,0.325,0.253,0.606
2026-W07,DST002,SCH014,9,Math,299,0.455,0.637,0.313,0.562
2026-W07,DST002,SCH014,9,Science,285,0.631,0.589,0.274,0.577
2026-W07,DST002,SCH014,10,ELA,285,0.484,0.401,0.27,0.662
2026-W07,DST002,SCH014,10,Math,277,0.545,0.407,0.324,0.702
2026-W07,DST002,SCH014,10,Science,304,0.517,0.517,0.302,0.603
2026-W08,DST002,SCH014,9,ELA,254,0.569,0.559,0.308,0.743
2026-W08,DST002,SCH014,9,Math,272,0.539,0.4,0.178,0.544
2026-W08,DST002,SCH014,9,Science,296,0.623,0.423,0.189,0.606
2026-W08,DST002,SCH014,10,ELA,277,0.615,0.633,0.304,0.603
2026-W08,DST002,SCH014,10,Math,276,0.502,0.364,0.164,0.632
2026-W08,DST002,SCH014,10,Science,306,0.478,0.602,0.278,0.508
2026-W09,DST002,SCH014,9,ELA,295,0.591,0.644,0.314,0.671
2026-W09,DST002,SCH014,9,Math,261,0.516,0.643,0.236,0.703
2026-W09,DST002,SCH014,9,Science,303,0.616,0.688,0.293,0.579
2026-W09,DST002,SCH014,10,ELA,309,0.708,0.678,0.328,0.578
2026-W09,DST002,SCH014,10,Math,274,0.622,0.622,0.309,0.495
2026-W09,DST002,SCH014,10,Science,285,0.633,0.527,0.324,0.61
2026-W10,DST002,SCH014,9,ELA,324,0.641,0.574,0.27,0.703
2026-W10,DST002,SCH014,9,Math,290,0.586,0.571,0.274,0.595
2026-W10,DST002,SCH014,9,Science,288,0.597,0.598,0.314,0.613
2026-W10,DST002,SCH014,10,ELA,284,0.663,0.464,0.381,0.555
2026-W10,DST002,SCH014,10,Math,304,0.541,0.743,0.258,0.609
2026-W10,DST002,SCH014,10,Science,279,0.544,0.616,0.299,0.669
2026-W11,DST002,SCH014,9,ELA,299,0.537,0.448,0.316,0.561
2026-W11,DST002,SCH014,9,Math,292,0.53,0.57,0.352,0.455
2026-W11,DST002,SCH014,9,Science,292,0.604,0.437,0.276,0.551
2026-W11,DST002,SCH014,10,ELA,292,0.539,0.609,0.215,0.755
2026-W11,DST002,SCH014,10,Math,273,0.67,0.576,0.325,0.545
2026-W11,DST002,SCH014,10,Science,291,0.496,0.552,0.301,0.635
2026-W12,DST002,SCH014,9,ELA,305,0.651,0.388,0.285,0.546
2026-W12,DST002,SCH014,9,Math,281,0.555,0.688,0.346,0.572
2026-W12,DST002,SCH014,9,Science,276,0.478,0.61,0.208,0.614
2026-W12,DST002,SCH014,10,ELA,281,0.576,0.711,0.262,0.628
2026-W12,DST002,SCH014,10,Math,299,0.492,0.582,0.256,0.599
2026-W12,DST002,SCH014,10,Science,305,0.66,0.638,0.3,0.513
2026-W13,DST002,SCH014,9,ELA,302,0.62,0.669,0.288,0.57
2026-W13,DST002,SCH014,9,Math,301,0.564,0.635,0.327,0.672
2026-W13,DST002,SCH014,9,Science,290,0.676,0.599,0.303,0.557
2026-W13,DST002,SCH014,10,ELA,278,0.564,0.666,0.23,0.577
2026-W13,DST002,SCH014,10,Math,294,0.647,0.554,0.284,0.637
2026-W13,DST002,SCH014,10,Science,308,0.681,0.706,0.303,0.65
2026-W14,DST002,SCH014,9,ELA,298,0.694,0.547,0.291,0.602
2026-W14,DST002,SCH014,9,Math,297,0.51,0.544,0.345,0.605
2026-W14,DST002,SCH014,9,Science,294,0.641,0.628,0.286,0.564
2026-W14,DST002,SCH014,10,ELA,310,0.533,0.715,0.205,0.686
2026-W14,DST002,SCH014,10,Math,296,0.61,0.748,0.236,0.787
2026-W14,DST002,SCH014,10,Science,261,0.633,0.495,0.28,0.58
2026-W15,DST002,SCH014,9,ELA,278,0.592,0.536,0.29,0.662
2026-W15,DST002,SCH014,9,Math,306,0.523,0.545,0.348,0.534
2026-W15,DST002,SCH014,9,Science,300,0.486,0.474,0.314,0.639
2026-W15,DST002,SCH014,10,ELA,287,0.637,0.675,0.33,0.713
2026-W15,DST002,SCH014,10,Math,259,0.563,0.651,0.296,0.541
2026-W15,DST002,SCH014,10,Science,289,0.566,0.793,0.189,0.713
2026-W16,DST002,SCH014,9,ELA,276,0.585,0.535,0.261,0.628
2026-W16,DST002,SCH014,9,Math,262,0.538,0.773,0.277,0.569
2026-W16,DST002,SCH014,9,Science,306,0.543,0.647,0.291,0.628
2026-W16,DST002,SCH014,10,ELA,324,0.602,0.66,0.329,0.687
2026-W16,DST002,SCH014,10,Math,284,0.483,0.537,0.248,0.615
2026-W16,DST002,SCH014,10,Science,288,0.676,0.708,0.212,0.551
2026-W04,DST003,SCH015,3,ELA,71,0.608,0.526,0.259,0.604
2026-W04,DST003,SCH015,3,Math,73,0.585,0.578,0.225,0.566
2026-W04,DST003,SCH015,3,Science,60,0.671,0.472,0.158,0.599
2026-W04,DST003,SCH015,4,ELA,81,0.628,0.687,0.265,0.593
2026-W04,DST003,SCH015,4,Math,80,0.546,0.541,0.243,0.541
2026-W04,DST003,SCH015,4,Science,58,0.52,0.509,0.278,0.545
2026-W04,DST003,SCH015,5,ELA,72,0.586,0.436,0.091,0.688
2026-W04,DST003,SCH015,5,Math,71,0.519,0.474,0.205,0.661
2026-W04,DST003,SCH015,5,Science,55,0.6,0.555,0.237,0.543
2026-W05,DST003,SCH015,3,ELA,46,0.636,0.486,0.167,0.735
2026-W05,DST003,SCH015,3,Math,94,0.694,0.622,0.265,0.602
2026-W05,DST003,SCH015,3,Science,51,0.65,0.637,0.273,0.655
2026-W05,DST003,SCH015,4,ELA,82,0.568,0.477,0.254,0.53
2026-W05,DST003,SCH015,4,Math,72,0.578,0.423,0.32,0.758
2026-W05,DST003,SCH015,4,Science,41,0.655,0.545,0.222,0.764
2026-W05,DST003,SCH015,5,ELA,101,0.627,0.558,0.281,0.68
2026-W05,DST003,SCH015,5,Math,88,0.681,0.635,0.251,0.661
2026-W05,DST003,SCH015,5,Science,92,0.619,0.454,0.217,0.717
2026-W06,DST003,SCH015,3,ELA,57,0.684,0.556,0.273,0.571
2026-W06,DST003,SCH015,3,Math,51,0.526,0.644,0.32,0.479
2026-W06,DST003,SCH015,3,Science,67,0.589,0.553,0.243,0.738
2026-W06,DST003,SCH015,4,ELA,79,0.698,0.509,0.254,0.695
2026-W06,DST003,SCH015,4,Math,69,0.592,0.563,0.227,0.669
2026-W06,DST003,SCH015,4,Science,70,0.625,0.644,0.196,0.664
2026-W06,DST003,SCH015,5,ELA,65,0.62,0.497,0.286,0.642
2026-W06,DST003,SCH015,5,Math,86,0.578,0.61,0.202,0.645
2026-W06,DST003,SCH015,5,Science,60,0.652,0.619,0.246,0.6
2026-W07,DST003,SCH015,3,ELA,76,0.505,0.525,0.193,0.747
2026-W07,DST003,SCH015,3,Math,52,0.657,0.649,0.233,0.452
2026-W07,DST003,SCH015,3,Science,103,0.644,0.408,0.225,0.726
2026-W07,DST003,SCH015,4,ELA,66,0.639,0.808,0.245,0.606
2026-W07,DST003,SCH015,4,Math,70,0.594,0.622,0.168,0.479
2026-W07,DST003,SCH015,4,Science,55,0.601,0.657,0.186,0.697
2026-W07,DST003,SCH015,5,ELA,53,0.638,0.549,0.181,0.674
2026-W07,DST003,SCH015,5,Math,83,0.664,0.676,0.274,0.556
2026-W07,DST003,SCH015,5,Science,99,0.637,0.594,0.191,0.656
2026-W08,DST003,SCH015,3,ELA,75,0.624,0.415,0.226,0.668
2026-W08,DST003,SCH015,3,Math,53,0.611,0.695,0.246,0.598
2026-W08,DST003,SCH015,3,Science,89,0.588,0.595,0.207,0.724
2026-W08,DST003,SCH015,4,ELA,72,0.679,0.52,0.265,0.66
2026-W08,DST003,SCH015,4,Math,100,0.6,0.791,0.164,0.606
2026-W08,DST003,SCH015,4,Science,77,0.666,0.649,0.226,0.694
2026-W08,DST003,SCH015,5,ELA,81,0.684,0.419,0.236,0.617
2026-W08,DST003,SCH015,5,Math,84,0.533,0.607,0.178,0.648
2026-W08,DST003,SCH015,5,Science,71,0.54,0.626,0.214,0.679
2026-W09,DST003,SCH015,3,ELA,86,0.698,0.572,0.221,0.669
2026-W09,DST003,SCH015,3,Math,109,0.647,0.697,0.239,0.596
2026-W09,DST003,SCH015,3,Science,55,0.598,0.571,0.237,0.533
2026-W09,DST003,SCH015,4,ELA,61,0.591,0.66,0.267,0.657
2026-W09,DST003,SCH015,4,Math,101,0.56,0.611,0.198,0.547
2026-W09,DST003,SCH015,4,Science,116,0.684,0.62,0.29,0.608
2026-W09,DST003,SCH015,5,ELA,81,0.7,0.431,0.311,0.612
2026-W09,DST003,SCH015,5,Math,62,0.628,0.728,0.279,0.593
2026-W09,DST003,SCH015,5,Science,66,0.647,0.587,0.237,0.559
2026-W10,DST003,SCH015,3,ELA,63,0.71,0.53,0.241,0.624
2026-W10,DST003,SCH015,3,Math,101,0.649,0.531,0.295,0.411
2026-W10,DST003,SCH015,3,Science,86,0.708,0.537,0.233,0.489
2026-W10,DST003,SCH015,4,ELA,88,0.707,0.551,0.217,0.682
2026-W10,DST003,SCH015,4,Math,72,0.51,0.561,0.172,0.604
2026-W10,DST003,SCH015,4,Science,78,0.63,0.56,0.216,0.637
2026-W10,DST003,SCH015,5,ELA,64,0.727,0.623,0.267,0.627
2026-W10,DST003,SCH015,5,Math,49,0.728,0.551,0.199,0.615
2026-W10,DST003,SCH015,5,Science,76,0.684,0.632,0.296,0.55
2026-W11,DST003,SCH015,3,ELA,54,0.546,0.606,0.128,0.625
2026-W11,DST003,SCH015,3,Math,84,0.59,0.596,0.258,0.737
2026-W11,DST003,SCH015,3,Science,48,0.689,0.493,0.193,0.72
2026-W11,DST003,SCH015,4,ELA,98,0.585,0.521,0.259,0.533
2026-W11,DST003,SCH015,4,Math,82,0.602,0.563,0.259,0.601
2026-W11,DST003,SCH015,4,Science,84,0.684,0.495,0.206,0.773
2026-W11,DST003,SCH015,5,ELA,86,0.625,0.557,0.243,0.667
2026-W11,DST003,SCH015,5,Math,77,0.56,0.585,0.218,0.57
2026-W11,DST003,SCH015,5,Science,55,0.636,0.625,0.284,0.67
2026-W12,DST003,SCH015,3,ELA,71,0.662,0.689,0.143,0.637
2026-W12,DST003,SCH015,3,Math,33,0.611,0.556,0.297,0.661
2026-W12,DST003,SCH015,3,Science,73,0.626,0.61,0.211,0.505
2026-W12,DST003,SCH015,4,ELA,78,0.728,0.571,0.215,0.67
2026-W12,DST003,SCH015,4,Math,75,0.569,0.513,0.193,0.672
2026-W12,DST003,SCH015,4,Science,86,0.646,0.61,0.261,0.576
2026-W12,DST003,SCH015,5,ELA,79,0.628,0.778,0.261,0.631
2026-W12,DST003,SCH015,5,Math,90,0.607,0.66,0.262,0.545
2026-W12,DST003,SCH015,5,Science,63,0.639,0.504,0.238,0.669
2026-W13,DST003,SCH015,3,ELA,84,0.635,0.45,0.239,0.667
2026-W13,DST003,SCH015,3,Math,71,0.65,0.697,0.248,0.607
2026-W13,DST003,SCH015,3,Science,72,0.667,0.626,0.195,0.772
2026-W13,DST003,SCH015,4,ELA,75,0.6,0.734,0.272,0.575
2026-W13,DST003,SCH015,4,Math,58,0.719,0.678,0.213,0.584
2026-W13,DST003,SCH015,4,Science,88,0.716,0.586,0.196,0.678
2026-W13,DST003,SCH015,5,ELA,53,0.608,0.628,0.186,0.673
2026-W13,DST003,SCH015,5,Math,70,0.531,0.695,0.203,0.674
2026-W13,DST003,SCH015,5,Science,69,0.621,0.596,0.202,0.673
2026-W14,DST003,SCH015,3,ELA,76,0.588,0.607,0.18,0.641
2026-W14,DST003,SCH015,3,Math,80,0.573,0.684,0.154,0.646
2026-W14,DST003,SCH015,3,Science,86,0.647,0.431,0.232,0.611
2026-W14,DST003,SCH015,4,ELA,71,0.652,0.485,0.235,0.669
2026-W14,DST003,SCH015,4,Math,59,0.614,0.729,0.284,0.672
2026-W14,DST003,SCH015,4,Science,70,0.605,0.747,0.274,0.624
2026-W14,DST003,SCH015,5,ELA,82,0.712,0.579,0.217,0.818
2026-W14,DST003,SCH015,5,Math,80,0.646,0.757,0.279,0.668
2026-W14,DST003,SCH015,5,Science,101,0.698,0.574,0.157,0.604
2026-W15,DST003,SCH015,3,ELA,60,0.571,0.627,0.196,0.576
2026-W15,DST003,SCH015,3,Math,54,0.626,0.471,0.182,0.681
2026-W15,DST003,SCH015,3,Science,74,0.699,0.442,0.261,0.698
2026-W15,DST003,SCH015,4,ELA,88,0.655,0.65,0.241,0.493
2026-W15,DST003,SCH015,4,Math,82,0.562,0.719,0.229,0.648
2026-W15,DST003,SCH015,4,Science,90,0.73,0.596,0.328,0.584
2026-W15,DST003,SCH015,5,ELA,55,0.767,0.669,0.198,0.666
2026-W15,DST003,SCH015,5,Math,46,0.678,0.67,0.151,0.481
2026-W15,DST003,SCH015,5,Science,88,0.603,0.62,0.213,0.707
2026-W16,DST003,SCH015,3,ELA,97,0.557,0.631,0.124,0.713
2026-W16,DST003,SCH015,3,Math,84,0.651,0.493,0.182,0.633
2026-W16,DST003,SCH015,3,Science,62,0.697,0.75,0.196,0.67
2026-W16,DST003,SCH015,4,ELA,76,0.8,0.61,0.194,0.626
2026-W16,DST003,SCH015,4,Math,83,0.526,0.657,0.187,0.625
2026-W16,DST003,SCH015,4,Science,89,0.731,0.614,0.208,0.694
2026-W16,DST003,SCH015,5,ELA,59,0.628,0.65,0.189,0.644
2026-W16,DST003,SCH015,5,Math,71,0.581,0.712,0.307,0.533
2026-W16,DST003,SCH015,5,Science,69,0.639,0.586,0.235,0.792
2026-W04,DST003,SCH016,3,ELA,68,0.57,0.569,0.22,0.686
2026-W04,DST003,SCH016,3,Math,76,0.583,0.681,0.242,0.604
2026-W04,DST003,SCH016,3,Science,84,0.562,0.528,0.172,0.606
2026-W04,DST003,SCH016,4,ELA,89,0.663,0.519,0.282,0.78
2026-W04,DST003,SCH016,4,Math,78,0.625,0.515,0.333,0.541
2026-W04,DST003,SCH016,4,Science,62,0.613,0.493,0.217,0.68
2026-W04,DST003,SCH016,5,ELA,71,0.641,0.623,0.178,0.721
2026-W04,DST003,SCH016,5,Math,100,0.573,0.517,0.222,0.635
2026-W04,DST003,SCH016,5,Science,85,0.649,0.735,0.227,0.589
2026-W05,DST003,SCH016,3,ELA,80,0.582,0.47,0.263,0.684
2026-W05,DST003,SCH016,3,Math,67,0.545,0.522,0.228,0.538
2026-W05,DST003,SCH016,3,Science,111,0.592,0.646,0.295,0.588
2026-W05,DST003,SCH016,4,ELA,66,0.693,0.479,0.267,0.61
2026-W05,DST003,SCH016,4,Math,71,0.555,0.645,0.229,0.659
2026-W05,DST003,SCH016,4,Science,40,0.602,0.494,0.208,0.606
2026-W05,DST003,SCH016,5,ELA,68,0.676,0.568,0.337,0.675
2026-W05,DST003,SCH016,5,Math,119,0.565,0.68,0.225,0.671
2026-W05,DST003,SCH016,5,Science,83,0.685,0.611,0.227,0.696
2026-W06,DST003,SCH016,3,ELA,74,0.646,0.448,0.225,0.718
2026-W06,DST003,SCH016,3,Math,89,0.627,0.595,0.226,0.586
2026-W06,DST003,SCH016,3,Science,47,0.606,0.576,0.245,0.72
2026-W06,DST003,SCH016,4,ELA,69,0.535,0.63,0.163,0.698
2026-W06,DST003,SCH016,4,Math,70,0.534,0.446,0.261,0.564
2026-W06,DST003,SCH016,4,Science,72,0.629,0.62,0.312,0.601
2026-W06,DST003,SCH016,5,ELA,55,0.716,0.542,0.29,0.609
2026-W06,DST003,SCH016,5,Math,78,0.585,0.629,0.267,0.558
2026-W06,DST003,SCH016,5,Science,95,0.631,0.426,0.177,0.698
2026-W07,DST003,SCH016,3,ELA,70,0.585,0.494,0.17,0.709
2026-W07,DST003,SCH016,3,Math,66,0.632,0.477,0.231,0.648
2026-W07,DST003,SCH016,3,Science,70,0.537,0.67,0.228,0.764
2026-W07,DST003,SCH016,4,ELA,85,0.681,0.47,0.212,0.562
2026-W07,DST003,SCH016,4,Math,58,0.686,0.54,0.217,0.677
2026-W07,DST003,SCH016,4,Science,73,0.646,0.625,0.266,0.492
2026-W07,DST003,SCH016,5,ELA,76,0.613,0.692,0.222,0.676
2026-W07,DST003,SCH016,5,Math,83,0.611,0.695,0.231,0.629
2026-W07,DST003,SCH016,5,Science,69,0.669,0.504,0.305,0.541
2026-W08,DST003,SCH016,3,ELA,72,0.669,0.654,0.159,0.695
2026-W08,DST003,SCH016,3,Math,81,0.559,0.526,0.23,0.737
